,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
30,Crim1,66.8256907163371,-0.285869711047433,0.0772458462325732,-3.70077777627979,0.000214939648842718,0.0382019402543124
31,Mir100hg,87.1973173686852,0.217798515375837,0.059004269371774,3.69123315473211,0.000223169447822719,0.0383851450255076
32,Gas6,6.80740567702793,-0.815266136382454,0.222580323168982,-3.66279518681222,0.000249478006565113,0.041569272843912
33,Ctnna2,873.632776319435,-0.229018583027105,0.0630445469410423,-3.63264697962344,0.000280528689711857,0.0422983377619218
34,9530026P05Rik,20.5212241650229,0.666494786404392,0.183175364556316,3.63856126624213,0.000274165409836134,0.0422983377619218
35,Tmem167,10.0467574734055,0.548810548659393,0.151269312555062,3.62803624469189,0.000285585176187019,0.0422983377619218
36,Rtl4,96.1624814169267,-0.279559175097698,0.076685355110321,-3.64553537889365,0.000266835700283992,0.0422983377619218
37,Cntnap3,12.4134548744934,0.60714026312955,0.168873028088168,3.59524709187167,0.000324083833097428,0.0467031080560942
38,Syndig1,17.9216468225714,-0.443176502790656,0.123770521922931,-3.58063047570094,0.00034276612718702,0.0472377330424431
39,Kctd8,41.870639611517,0.419749306018316,0.117857027640341,3.56151274491027,0.000368724206096801,0.0472377330424431
40,Sez6l,67.8475864515116,-0.270714840051389,0.0757720042097233,-3.57275543751092,0.000353244633903917,0.0472377330424431
41,Thsd7a,39.0322056161858,0.455719257197637,0.128042441440642,3.55912658389056,0.000372090170251802,0.0472377330424431
42,Ddx3x,15.44714762143,0.465990239995008,0.130693543717679,3.56551843908701,0.000363137627994484,0.0472377330424431
43,Ripor2,33.7369438969954,0.355215538018751,0.100038878119154,3.5507749056888,0.000384098767735239,0.0476282471991696
44,Fbxl7,19.1966544346308,0.554550758032396,0.157007070421805,3.53201137084193,0.000412411621459121,0.049976790127728
45,Cacng3,17.456165502052,0.429760847465789,0.122146019607403,3.51841876507403,0.000434126707039404,0.0514391911540912
46,B3galt1,205.966772151592,-0.24961506945241,0.0716420780203616,-3.48419638779135,0.000493617147183926,0.0572166658431455
47,Mical2,26.0414820372376,-0.422092360786973,0.121350757395775,-3.47828369468148,0.000504635534210317,0.0572492908172215
48,Sox2ot,330.664577525132,0.356282641916061,0.103342047079092,3.44760580989249,0.000565578824069448,0.0615442099987408
49,Mrtfb,73.336810429874,-0.236666857314824,0.0686401534591307,-3.44793601686423,0.000564887836741303,0.0615442099987408
50,Pam,100.921612918234,0.259689745369346,0.0766201864510806,3.38931236528834,0.000700681435411831,0.0732555571297232
51,Il1rap,16.3672355911888,-0.510788476952988,0.150595351211451,-3.39179445344094,0.000694365091077843,0.0732555571297232
52,Erbb4,905.116654021092,0.206707313847091,0.0615800370065133,3.35672604135051,0.000788712205348902,0.0793474241305726
53,Dlk1,7.05299309884516,1.07184554086922,0.318926220204005,3.36079466963738,0.000777185790240898,0.0793474241305726
54,Nell2,62.5617780921991,-0.290760223433579,0.08699244279377,-3.34236186610916,0.000830686890765962,0.0820226389178539
55,Cdh8,118.639577362045,0.258424904646616,0.0775658201494354,3.33168532413819,0.000863218032048064,0.0836850644887323
