"","X","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cellType"
"62",1,"Uty",2.94841513666029,-5.61500611362972,0.620423292471234,-9.0502825760528,1.42598836932678e-19,2.67843395410649e-15,"Hist-Gaba"
"63",2,"Xist",3.05482428250307,4.389750906082,0.592907938371568,7.40376477019101,1.32376829813772e-13,1.24321699719604e-09,"Hist-Gaba"
"64",3,"Eif2s3y",1.05104847744751,-4.41986111972648,0.75616861129201,-5.84507351101838,5.06344613054461e-09,3.17022362233398e-05,"Hist-Gaba"
"65",4,"Kdm5d",1.02296519666731,-3.90411900927679,0.742170049043778,-5.26041035246155,1.43734268224455e-07,0.000674940190014984,"Hist-Gaba"
"66",1,"Xist",3.76987618703616,6.13142596865379,0.556106537293128,11.0256318843126,2.87492300620135e-28,5.46839105009558e-24,"HY-NSCs-1"
"67",2,"Uty",4.08669831468904,-4.19555037082429,0.7000425378162,-5.99327918545124,2.05651344083673e-09,1.95584710790778e-05,"HY-NSCs-1"
"68",3,"Eif2s3y",1.95882077625519,-4.07790478077565,0.706719832552242,-5.77018585434165,7.91841512225794e-09,5.02053913468228e-05,"HY-NSCs-1"
"69",1,"Xist",8.38304810787234,7.39105586178279,0.481108727963562,15.3625478653602,2.91874682216732e-53,6.75018577562637e-49,"HY-NSCs-2"
"70",2,"Uty",5.82049063894297,-4.618251768378,0.468274884055363,-9.86226664215455,6.06641970169054e-23,7.01490442204986e-19,"HY-NSCs-2"
"71",3,"Eif2s3y",4.29095411192313,-4.51675837468172,0.530236763810524,-8.51838024625494,1.61800222483672e-17,1.24731791512663e-13,"HY-NSCs-2"
"72",4,"Kdm5d",1.80249520425008,-2.83517500973733,0.489666240724325,-5.79001526742681,7.03800266473761e-09,4.06919719068467e-05,"HY-NSCs-2"
"73",5,"Ddx3y",1.33426534472905,-2.78181890572471,0.539777320952799,-5.15364169212283,2.55475873707163e-07,0.00118167810624511,"HY-NSCs-2"
"74",1,"Xist",1.80668184167484,4.04846115645518,0.459248999786957,8.81539460800837,1.19264245256084e-18,1.84410287760002e-14,"LH-MH-Glut"
"75",2,"Uty",2.08220613771548,-5.11702350517858,0.584116275130786,-8.76028236678195,1.94761881776418e-18,1.84410287760002e-14,"LH-MH-Glut"
