X.Intercept...Intercept.,X.Intercept..p.value,score_ieg62,Std..Error,t_value,p_value,r_squared,adj_r_squared,f_statistic.value,f_pvalue.value,Cluster,adj_p_value
13356.202110006274,0,2573.8947123372454,4235.988142173676,0.6076255706930436,0.543591715627171,4.1701115249560437e-4,-7.124611512869805e-4,0.36920883416005457,0.5435917156271668,AV Col27a1 Glut,0.8723164250961358
13248.302742373904,0,2287.5876718141594,5375.407680148606,0.4255654283231812,0.6705591863656372,2.6626134158087204e-4,-0.001203935332916739,0.1811059337838905,0.6705591863656388,SCH Six6 Cdc14a Gaba,0.8895172880360492
13310.198396890346,0,3262.7410436737287,2439.056818875799,1.3377060421157303,0.18112390504934386,7.737225925795927e-4,3.413442812826295e-4,1.7894574551129199,0.18112390504934534,AHN Onecut3 Gaba,0.6925325781298443
13387.722416228808,0,4187.198027386395,3701.3055995622617,1.1312759551336689,0.25807878465558254,6.592482425064784e-4,1.4412414366249404e-4,1.2797852866635868,0.258078784655584,NDB-SI-MA-STRv Lhx8 Gaba,0.7384528075780703
13701.939707498468,0,-3115.920787052461,3547.4748478385704,-0.8783489441654394,0.3800623638054348,0.0011250057362261142,-3.332059342318061e-4,0.7714968677165499,0.38006236380543224,STN-PSTN Pitx2 Glut,0.8723164250961358
13220.890564310508,0,3671.278150505621,2937.016464588102,1.2500025773674015,0.2115654424040262,0.0014236149961867255,5.1250515585477e-4,1.5625064434251494,0.21156544240402578,PO-COAa-PAA-MEA Barhl2 Glut,0.723776513487458
13474.231914748028,5.086111318969543e-265,3176.6745609964837,7156.502365425999,0.44388646838760437,0.6573571387467287,4.7685530154824e-4,-0.0019432975911841677,0.19703519681761716,0.657357138746731,RT-ZI Gnb3 Gaba_1,0.8895172880360492
13411.90440957081,2.1887814934681004e-256,3633.614864717754,5581.636639944807,0.6509945199072801,0.515446603573414,0.0011228594270899432,-0.001526682059840745,0.4237938649493098,0.5154466035734142,TH-PVT-RE Ntrk1-Nox4 Glut,0.8723164250961358
13341.539531877701,0,3588.537848707523,4941.065086205337,0.7262680790678403,0.4680205082495602,0.0010731146474727451,-9.613596607807029e-4,0.5274653226729121,0.4680205082495513,Lhx6 Gaba,0.8723164250961358
13842.622246941386,0,2567.87788111831,1121.252574606362,2.290186831472663,0.022128635660902722,0.0029796737698340927,0.00241157101984546,5.244955723050748,0.022128635660903315,PO-MEA Slc17a7 Glut,0.6925325781298443
13503.306936237159,8.2713924863963e-285,-8983.523864832214,4680.0943724461395,-1.9195176741995494,0.055740989552678734,0.010536776993915918,0.007677056696210549,3.6845481015644483,0.05574098955267873,Hist Gaba,0.6925325781298443
13364.090544758878,0,8080.81042815256,5172.487459555376,1.5622677660096604,0.11866129564669121,0.0033551609607415218,0.0019804784241356232,2.4406805727128096,0.1186612956466916,PVH-SO-PVa Avp Glut,0.6925325781298443
13385.689553538914,2.7270404561046482e-146,-880.1555815621018,9049.926109130192,-0.0972555544596259,0.9226228295156605,4.82560532473216e-5,-0.005053538558725812,0.009458642873249172,0.9226228295156609,LHA Pmch Glut,0.983730906312009
13606.59809851172,0,2343.7675231596395,1568.861067583916,1.4939293042494184,0.13526809029796788,5.231372456459312e-4,2.8873835663234537e-4,2.2318247660951505,0.1352680902979679,TH Prkcd Grin2c Glut_7,0.6925325781298443
12730.028369556401,8.906486445982753e-166,7616.863893355647,5275.690237294639,1.4437663226530821,0.14995974034760692,0.00763302747183091,0.003971156724494551,2.084461194427205,0.1499597403476068,PVN Mixed Glut,0.6925325781298443
13627.990643587254,0,6772.535468497399,4844.418024836638,1.3980080649059554,0.16233961004234806,0.0014413659569042076,7.038780440217218e-4,1.954426549542077,0.1623396100423498,PVpo-VMPO-MPN Hmx2 Gaba,0.6925325781298443
12641.4403454018,2.0205591182825442e-226,-302.35220051881197,3658.0693131101043,-0.08265349140193054,0.934172498865516,1.876777864554771e-5,-0.002728433408775821,0.006831599640929222,0.934172498865515,PVH-SO-PVa Agtr1a Glut,0.983730906312009
13644.43979212728,1.8716459294877876e-163,9909.506029929824,7911.105107813062,1.252607049822044,0.21152388234636224,0.006261845113887642,0.0022709288292044327,1.5690244212638844,0.21152388234636232,ADP-MPO Trp73 Glut,0.723776513487458
13332.45782752034,0,-74.64139961493912,2851.253449749481,-0.026178451312876907,0.9791173155905722,3.0336923649318364e-7,-4.4237024591664564e-4,6.853113131404716e-4,0.9791173155905752,Lhx6-Lhx8 Gaba,0.9944160236466749
13911.258941598371,1.1748860088001933e-137,696.43068102482,8990.291473208816,0.07746474995835145,0.938327941405301,2.871107749777855e-5,-0.004755840544140799,0.006000787486110278,0.9383279414052991,AD Serpinb7 Glut,0.983730906312009
13580.954306213285,0,7797.587281959972,5454.503021072522,1.429568789646894,0.15319531828442745,0.002314344126888581,0.001181897298428769,2.0436669243324856,0.15319531828442745,SI-MPO-LPO-ADP Lhx8 Gaba,0.6925325781298443
13330.51466312748,7.066866722197688e-305,-3208.319702520172,6147.373149122994,-0.5219009200666276,0.6019815745500381,5.707025620063738e-4,-0.001524537055263897,0.27238057036638913,0.6019815745500401,Chat GABA,0.8723164250961358
13540.2003846847,1.8932059349470473e-152,1751.3415644939341,7447.823091330495,0.235148115498682,0.8143011969392613,2.3828215731626847e-4,-0.004071035592005723,0.05529463622258143,0.8143011969392615,TH Prkcd Grin2c Glut_5,0.983730906312009
13741.07568809025,0,8262.826957952093,4421.610616159367,1.8687369095221744,0.06219661920168092,0.006378497775224497,0.0045519876608406395,3.492177637010487,0.06219661920168093,TH Prkcd Grin2c Glut_8,0.6925325781298443
13996.666490363941,4.428855140293036e-285,7913.896962256322,6642.165654162372,1.1914633531154115,0.23403361334615544,0.00281429382254666,8.318172695099824e-4,1.41958492181702,0.23403361334615536,TRS-BAC Sln Glut,0.7384528075780703
13860.121338944413,0,846.5198719218224,1606.4938971950523,0.526936251298465,0.5983131152105668,1.787586468013731e-4,-4.650412510436297e-4,0.27766181293248066,0.5983131152105658,ARC Mixed Glut,0.8723164250961358
13996.194487456283,3.0455190368630763e-56,-6924.380384407012,9917.607556383506,-0.698190601416781,0.4876271699280894,0.007678209810798407,-0.008072929716014254,0.4874701159067257,0.48762716992808974,SCsg Gabrr2 Gaba,0.8723164250961358
13652.258354833557,0,1665.8897352138804,2029.9035076488221,0.8206743468035246,0.4119935667300578,5.567670780150706e-4,-2.69902262697741e-4,0.6735063835013868,0.4119935667300595,HY NSCs_2,0.8723164250961358
14623.31479001367,2.350668165153476e-27,21779.341787572677,13441.199505483615,1.6203421263621112,0.11770576860601206,0.0950392857509011,0.05884085718093712,2.6255086064636792,0.11770576860601265,SNc-VTA-RAmb Foxa1 Dopa,0.6925325781298443
13573.329433118372,0,427.7600991886534,3495.1725294162493,0.12238597539563985,0.9026451064957092,3.153232562538543e-5,-0.002073664448426049,0.01497832697354153,0.9026451064957112,LH-MH Glut,0.983730906312009
13291.17001424229,2.594938406722527e-232,-124.67187367638988,2552.64581799215,-0.048840255392130265,0.9610740670994424,6.719308503458793e-6,-0.002810163172317637,0.0023853705467684703,0.9610740670994429,HY NSCs_1,0.9915843549438693
