,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
22,Pclo,347.975159062243,-0.122842424709615,0.0303684875599759,-4.04506231885962,5.23092074222578e-05,0.00527389314277191
23,Epha5,352.531481527505,-0.157095169951661,0.0391264686980451,-4.0150612917314,5.94303484369122e-05,0.00527389314277191
24,Luc7l2,287.987932675053,0.169183778997228,0.0421261724206897,4.01612036592567,5.91640466548462e-05,0.00527389314277191
25,Nell1,325.900946514294,-0.194900955642052,0.0483744277306678,-4.02900798593821,5.601271576103e-05,0.00527389314277191
26,Ahi1,108.85761113638,-0.261083737908417,0.0642176018616001,-4.06561021184031,4.7906947955851e-05,0.00527389314277191
27,Cacna2d3,194.124008635508,-0.277744305677341,0.0690610600800582,-4.02172085623025,5.77745015412592e-05,0.00527389314277191
28,Adgrl3,824.088258119015,-0.11605664816528,0.0290208838735828,-3.99907351791322,6.35909263153992e-05,0.00544156640898916
29,Epha7,106.401463608904,-0.334332093506958,0.0838800801521142,-3.98583421595038,6.72434520830949e-05,0.00555570038589984
30,Brinp3,284.227161942205,-0.224111943005377,0.0569250496547694,-3.93696526159463,8.25185469791501e-05,0.00659048128540146
31,Thsd7a,79.7435560144453,0.262774899228107,0.0676546319723329,3.88406368592129,0.000102724981543884,0.00793964696061762
32,Alcam,108.638303620126,-0.295525651780246,0.0781023936731416,-3.7838232336005,0.000154437528144207,0.0115635099197975
33,Lrrc4c,489.943271130844,-0.203606951825997,0.0541831214696102,-3.75775603737032,0.000171443908354203,0.0124478668005052
34,Gabrg3,282.428866288549,-0.340531079656971,0.0926848930624053,-3.67407317854582,0.000238714316252291,0.016822338286485
35,Adk,74.0994837314563,0.229897166966718,0.0634420567283155,3.62373445664333,0.000290379735342838,0.019878567025184
36,Rtl4,161.718832760628,-0.183483080233356,0.0509729380144436,-3.5996175104006,0.00031868559497261,0.0212102968209548
37,Foxp2,365.669999014251,-0.147032421674506,0.0413181503002184,-3.55854317306476,0.000372917499599214,0.0241489278118842
38,Stard9,36.058776327894,0.337734333296511,0.0955259530187657,3.53552435357713,0.00040696673099142,0.0245012438377908
39,Ptprd,2604.33626718121,-0.11323003043959,0.0319748071453017,-3.54122637628568,0.000398271711459594,0.0245012438377908
40,C130073E24Rik,80.4365058481679,-0.323044018007026,0.0914055387864793,-3.53418427696869,0.000409035790280314,0.0245012438377908
41,Med12l,111.724535136013,-0.195115743501986,0.0554522385447424,-3.51862699545582,0.000433786141567451,0.0253500389072101
42,Olfm3,127.000355983714,-0.283622766818348,0.0830801443411305,-3.41384537867172,0.00064052915944569,0.0356908806053924
43,Herc2,123.717942339067,-0.169473582542016,0.0495722322133263,-3.41872001673665,0.000629164294034989,0.0356908806053924
44,Neto1,47.9549911334202,0.281930895931452,0.0827509041649749,3.40698266413362,0.000656852988705511,0.0357686309304183
45,Ptprm,304.485442582655,-0.183844639266762,0.0549529429839532,-3.34549214808106,0.000821366847636352,0.0437332214874822
46,Firre,37.3410639066021,0.29505658831764,0.088495862187687,3.33412863634084,0.000855670757205479,0.0445692855274854
47,Oprm1,101.412160751185,-0.190530294817068,0.0574025117862691,-3.31919786936298,0.000902764361996061,0.0460217747094162
48,Tmtc2,113.672211326756,-0.199204843814001,0.0602009852951384,-3.30899640325468,0.000936310399428862,0.046737494104824
49,Slc35f3,92.0633326577725,0.211972824823634,0.0642699003854469,3.29816638196677,0.000973184498853937,0.0475867359031436
50,Tshz2,88.5261958588383,0.287344146601561,0.0873661971619571,3.28896250421533,0.00100557419020143,0.0481871151944527
51,Dgkh,75.2456436391557,-0.223243541121978,0.068158611414338,-3.27535342181305,0.00105529861641192,0.0486249131715954
52,Prr16,245.595206607028,-0.27799831254746,0.0848404297264944,-3.27671976018582,0.00105020549314026,0.0486249131715954
53,Tmem132d,35.1473050688186,0.28229527069203,0.0864523839822302,3.26532661898663,0.00109337919502766,0.0494289915337035
54,Ntrk3,144.137607791375,0.227769677553926,0.0705567295368682,3.22817793637826,0.0012458145492494,0.0552772529629918
55,Rian,518.906177863832,-0.0832119213680716,0.0260574846624164,-3.19339807529815,0.00140608965578014,0.0612543784590766
56,Lrrtm4,810.789735947605,-0.19755542018146,0.0621670336864616,-3.17781641597744,0.00148388676262556,0.0634891550580509
57,Gm13629,68.5720604207539,0.236278212699625,0.0753078767097192,3.13749667395856,0.00170397207399364,0.0715742489203461
58,March3,129.733783423244,0.196011000551112,0.0625711596741172,3.13260936143705,0.00173259868004177,0.0715742489203461
59,Plcb1,141.390522099806,-0.177402507198915,0.0570212820981578,-3.11116307229869,0.0018635199808272,0.072016030226806
60,Astn2,319.813379399004,0.167751711086593,0.0537711190828644,3.11973628125683,0.00181013020053372,0.072016030226806
61,Sorcs2,87.529587251706,0.197826115593993,0.063375051086081,3.12151410064017,0.00179923631323457,0.072016030226806
62,Gprasp1,122.780933453058,-0.146819045100444,0.0471414472454695,-3.11443652410468,0.0018429660636331,0.072016030226806
63,Pisd,31.4656494642041,0.341455172272534,0.110027767647932,3.10335454014778,0.00191340268194677,0.0727700448562612
64,Phf21a,101.48699757016,0.174540468278535,0.0564318788110745,3.09294093969245,0.00198183572247112,0.0741949748600125
65,Nav2,237.92770021076,0.114103127340679,0.0370530279461339,3.07945486956037,0.00207379787276744,0.0764433800484737
66,Kcnmb2,81.7800014634883,0.270814689378095,0.0885653837539326,3.05779389078828,0.00222972879345813,0.0804525506113182
67,Gabra5,31.3963291882361,-0.358333684251973,0.117289620953014,-3.05511844390323,0.00224971656550848,0.0804525506113182
68,Gm45341,92.3167221636043,-0.304659424584158,0.100218719865028,-3.03994528162469,0.00236621134066646,0.0822794124676094
69,Rorb,233.643332951737,-0.157427425990177,0.0517933584947628,-3.03952920925364,0.00236948224551964,0.0822794124676094
70,Zc3h14,34.9532732541937,-0.277363116006706,0.0914460685572056,-3.03307862637306,0.00242072518956371,0.0828579650599237
71,Lrrc7,1103.56572701097,-0.0963255120938325,0.0319433281168749,-3.01551271493674,0.00256545182350672,0.0865749657622831
72,Dpysl2,66.7769339555327,-0.190282554144636,0.0632125796701996,-3.01020074069752,0.00261075078713777,0.086879984527529
73,Luzp2,196.72554798822,-0.299742404507082,0.100333039078326,-2.98747458724024,0.00281292679691755,0.0923256521289651
74,Ralyl,931.404048037456,-0.124360265777093,0.0418784705435324,-2.96955127928612,0.00298235031832417,0.0960075500762747
75,Rsrp1,109.068807401299,0.26208975299603,0.0883563216445714,2.96628184738532,0.00301424117294962,0.0960075500762747
76,Nin,151.293222699553,0.137885102658308,0.0465336549151274,2.96312642773916,0.00304531461009886,0.0960075500762747
77,Grin3a,159.678673690955,-0.160131792241186,0.0543826629207133,-2.94453753532902,0.00323437711592228,0.0974590705367997
78,Csmd1,755.561063739881,-0.133834444991218,0.0455403312205088,-2.93881140967518,0.00329473485537595,0.0974590705367997
79,Flrt2,40.9918455476016,-0.250029954648888,0.0848304526072072,-2.94740799989137,0.0032045009010709,0.0974590705367997
80,Csmd3,661.894897508957,-0.0935917335795222,0.0318409312666445,-2.93935289755692,0.00328898354641122,0.0974590705367997
81,Afdn,30.467798049964,-0.284502837699358,0.0964340739449831,-2.9502314489137,0.00317535958993372,0.0974590705367997
82,Luc7l3,123.386426327618,0.146633678168049,0.0499899953945782,2.93326048563615,0.00335422344803786,0.0980087729451062
