"","X","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cellType"
"22",5,"Ddx3y",2.437040662287,-4.69988354291793,1.0052761351105,-4.67521646915583,2.93643715172554e-06,0.0105958398182864,"AV-Col27a1-Glut"
"23",1,"Xist",5.39866080014782,6.10251626260517,0.669491193309635,9.11515539500576,7.85578114882853e-20,1.46274644991187e-15,"Chat-GABA"
"24",2,"Uty",6.00936300353452,-5.65323661313463,0.815066237132186,-6.93592294170541,4.03577554070606e-12,3.75730702839734e-08,"Chat-GABA"
"25",3,"Eif2s3y",3.74980283591863,-5.23767629882065,0.920762922232857,-5.68840922277718,1.28228244826413e-08,7.95869972889271e-05,"Chat-GABA"
"26",1,"Xist",33.480894821474,7.95588446181905,0.595235804908199,13.3659373246978,9.56228157634306e-41,2.28748899869279e-36,"DMH-Gaba"
"27",2,"Uty",36.6266552109252,-8.30874842854159,0.840118792579143,-9.88996854008461,4.60172496518805e-23,5.50412323086143e-19,"DMH-Gaba"
"28",3,"Eif2s3y",19.1612735302112,-7.35063248484296,0.841610861491594,-8.73400382667992,2.45812794549951e-18,1.96011122374131e-14,"DMH-Gaba"
"29",4,"Kdm5d",16.243691125741,-5.44369481984525,0.686671019699038,-7.92766064633276,2.23312541254217e-15,1.33552065297084e-11,"DMH-Gaba"
"30",5,"Ddx3y",8.8854790732351,-5.805799262324,0.846045304097138,-6.86227940065182,6.77703458817595e-12,3.2424044283669e-08,"DMH-Gaba"
"31",6,"Tsix",1.41051372942086,3.45399464654321,0.755400997331826,4.5723988434529,4.8217201871404e-06,0.0192241983861288,"DMH-Gaba"
"32",1,"Xist",6.37116623187234,6.42339281951902,0.666489478842659,9.6376507408235,5.54422470596463e-22,1.05307004065092e-17,"DMH-Hmx2-Vgll1-Glut"
"33",2,"Uty",6.2342034626242,-5.84571558939609,0.841642657405687,-6.94560278992412,3.76847715816939e-12,3.57892275711347e-08,"DMH-Hmx2-Vgll1-Glut"
"34",3,"Kdm5d",2.17663381454235,-4.48852299895618,0.904805465685731,-4.96076026193589,7.02178105887622e-07,0.00344702150962815,"DMH-Hmx2-Vgll1-Glut"
"35",4,"Eif2s3y",2.47661187093356,-4.28746367162441,0.865402822473837,-4.95429823000609,7.25917976124703e-07,0.00344702150962815,"DMH-Hmx2-Vgll1-Glut"
"36",5,"Ddx3y",2.64411737923163,-3.54233268043807,0.793049216813411,-4.46672489592977,7.94261600084329e-06,0.0301724096640035,"DMH-Hmx2-Vgll1-Glut"
