"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Tenm1.12",5.9958039212402e-162,0.663416800100852,0.923,0.764,2.246148064975e-157,"NDB-SI-MA-STRv Lhx8 Gaba","Tenm1"
"Magi3.7",6.87474745718333e-162,0.697190629632565,0.655,0.369,2.57541789241002e-157,"NDB-SI-MA-STRv Lhx8 Gaba","Magi3"
"Klhl1.8",6.45510020166841e-159,0.853260830404237,0.418,0.186,2.41820963754902e-154,"NDB-SI-MA-STRv Lhx8 Gaba","Klhl1"
"Hs3st4.28",2.20343457439812e-157,-2.05148955902521,0.173,0.455,8.25450660261023e-153,"NDB-SI-MA-STRv Lhx8 Gaba","Hs3st4"
"Cacna2d1.26",5.57788297892111e-154,-1.2510944832483,0.432,0.636,2.08958652156343e-149,"NDB-SI-MA-STRv Lhx8 Gaba","Cacna2d1"
"Pde7b.34",6.15418622357478e-154,-1.56974080931761,0.203,0.467,2.30548124307558e-149,"NDB-SI-MA-STRv Lhx8 Gaba","Pde7b"
"Ptprm.26",3.97113127615704e-152,-1.43377726252837,0.245,0.497,1.48766519867395e-147,"NDB-SI-MA-STRv Lhx8 Gaba","Ptprm"
"Zfp608.6",3.98230514772494e-152,0.649991690249142,0.637,0.354,1.49185115444072e-147,"NDB-SI-MA-STRv Lhx8 Gaba","Zfp608"
"Kcnab1.24",2.42490673997877e-150,-1.40251821621099,0.186,0.467,9.08418562930848e-146,"NDB-SI-MA-STRv Lhx8 Gaba","Kcnab1"
"Ildr2.32",1.22702551906628e-148,-1.33158711123245,0.057,0.328,4.5966829995261e-144,"NDB-SI-MA-STRv Lhx8 Gaba","Ildr2"
"Cntnap5c.16",2.74246850940603e-148,0.957134616953901,0.681,0.415,1.02738355299369e-143,"NDB-SI-MA-STRv Lhx8 Gaba","Cntnap5c"
"Tafa2.18",3.87320087358316e-148,-1.45752130746499,0.203,0.478,1.45097851126172e-143,"NDB-SI-MA-STRv Lhx8 Gaba","Tafa2"
"Ctnnd2.3",8.7323010188709e-147,0.501460410382844,0.98,0.942,3.27129460768942e-142,"NDB-SI-MA-STRv Lhx8 Gaba","Ctnnd2"
"Ncam2.18",1.31307509804019e-144,0.576374489520367,0.941,0.747,4.91904193227817e-140,"NDB-SI-MA-STRv Lhx8 Gaba","Ncam2"
"Sorcs1.16",2.17279612810372e-144,1.11670984351319,0.716,0.56,8.13972885510216e-140,"NDB-SI-MA-STRv Lhx8 Gaba","Sorcs1"
"Camk2a.15",6.83160577792753e-144,-1.10129784694011,0.266,0.519,2.55925615652721e-139,"NDB-SI-MA-STRv Lhx8 Gaba","Camk2a"
"Pde10a.19",2.54661026574789e-143,-1.12694042759605,0.667,0.767,9.54011137754473e-139,"NDB-SI-MA-STRv Lhx8 Gaba","Pde10a"
"Prickle2.24",5.25602734538062e-143,-1.1218981742187,0.525,0.69,1.96901296412649e-138,"NDB-SI-MA-STRv Lhx8 Gaba","Prickle2"
"Lypd6b.2",5.16724889936767e-142,0.552288159171303,0.259,0.089,1.93575478268112e-137,"NDB-SI-MA-STRv Lhx8 Gaba","Lypd6b"
"Foxp2.33",5.59802334994052e-141,-1.74584879857751,0.087,0.356,2.09713150735472e-136,"NDB-SI-MA-STRv Lhx8 Gaba","Foxp2"
"Fstl4.26",6.20572009590577e-141,-1.44494264640398,0.144,0.404,2.32478686232822e-136,"NDB-SI-MA-STRv Lhx8 Gaba","Fstl4"
"Esrrg.22",6.46606133334115e-141,0.907809104833421,0.697,0.463,2.42231589669626e-136,"NDB-SI-MA-STRv Lhx8 Gaba","Esrrg"
"Kalrn.23",5.251384302209e-138,-0.808877748413849,0.762,0.821,1.96727358729354e-133,"NDB-SI-MA-STRv Lhx8 Gaba","Kalrn"
"Grik1.17",2.73652968466846e-134,1.01364143147967,0.699,0.465,1.0251587504705e-129,"NDB-SI-MA-STRv Lhx8 Gaba","Grik1"
"Tmcc3.22",5.82083258757849e-132,-1.33211858624555,0.146,0.401,2.18060030395866e-127,"NDB-SI-MA-STRv Lhx8 Gaba","Tmcc3"
"Tbc1d4",1.60843399028062e-130,0.585914868066556,0.331,0.138,6.02551541438924e-126,"NDB-SI-MA-STRv Lhx8 Gaba","Tbc1d4"
"Atp11b.1",4.43677764472985e-130,0.578339876345017,0.643,0.382,1.6621056412687e-125,"NDB-SI-MA-STRv Lhx8 Gaba","Atp11b"
"Snx29.2",5.81325554921775e-129,0.640572565454038,0.63,0.379,2.17776179384795e-124,"NDB-SI-MA-STRv Lhx8 Gaba","Snx29"
"Dock10.21",1.79229825224826e-128,0.653371767088546,0.701,0.443,6.71430771257242e-124,"NDB-SI-MA-STRv Lhx8 Gaba","Dock10"
"Npas3.23",5.32173804739338e-127,1.29415193525189,0.7,0.473,1.99362950731451e-122,"NDB-SI-MA-STRv Lhx8 Gaba","Npas3"
"Celf4.7",1.46017583865893e-126,-0.8379818428873,0.534,0.711,5.47011072678407e-122,"NDB-SI-MA-STRv Lhx8 Gaba","Celf4"
"Nhs.19",2.60657999087928e-126,0.516193618686346,0.723,0.427,9.76476996183197e-122,"NDB-SI-MA-STRv Lhx8 Gaba","Nhs"
"Gabrg2.1",3.3294897696573e-126,0.648877222939434,0.594,0.348,1.24729345750902e-121,"NDB-SI-MA-STRv Lhx8 Gaba","Gabrg2"
"Klhl29.14",3.17466606857091e-124,0.608303766871351,0.79,0.577,1.18929340260803e-119,"NDB-SI-MA-STRv Lhx8 Gaba","Klhl29"
"Galnt7.1",7.4358237624775e-122,0.59689744822926,0.386,0.179,2.78560829789932e-117,"NDB-SI-MA-STRv Lhx8 Gaba","Galnt7"
"Insyn2b",2.53955781924988e-121,0.517905913955646,0.296,0.119,9.5136915024739e-117,"NDB-SI-MA-STRv Lhx8 Gaba","Insyn2b"
"Cpne4.25",2.53977424077688e-121,0.770522494085511,0.581,0.348,9.51450226079836e-117,"NDB-SI-MA-STRv Lhx8 Gaba","Cpne4"
"Synpo2.44",1.72079772589223e-118,-1.68186637271162,0.037,0.263,6.44645244073746e-114,"NDB-SI-MA-STRv Lhx8 Gaba","Synpo2"
"Gm43879.1",1.63505744417223e-117,0.574299038422624,0.402,0.193,6.12525219735802e-113,"NDB-SI-MA-STRv Lhx8 Gaba","Gm43879"
"Tmem163.32",3.78642687090956e-117,-1.17927269597177,0.075,0.309,1.41847123438014e-112,"NDB-SI-MA-STRv Lhx8 Gaba","Tmem163"
"Samd5.19",6.85118928592266e-117,0.547970574674288,0.742,0.469,2.56659253029235e-112,"NDB-SI-MA-STRv Lhx8 Gaba","Samd5"
"Khdrbs2.15",5.73171897506828e-116,0.708399372511269,0.774,0.551,2.14721656244008e-111,"NDB-SI-MA-STRv Lhx8 Gaba","Khdrbs2"
"Tshz2.14",9.40803395064255e-115,0.573199462670335,0.718,0.464,3.52443767858971e-110,"NDB-SI-MA-STRv Lhx8 Gaba","Tshz2"
"Tcf7l2.41",1.77162411813054e-114,-1.36100354097039,0.036,0.257,6.63685827134062e-110,"NDB-SI-MA-STRv Lhx8 Gaba","Tcf7l2"
"Elavl4.5",6.13302067781826e-114,0.571471775199992,0.621,0.375,2.29755220632428e-109,"NDB-SI-MA-STRv Lhx8 Gaba","Elavl4"
"C130071C03Rik.11",9.64940731065733e-113,0.536131982683115,0.485,0.254,3.61486096671845e-108,"NDB-SI-MA-STRv Lhx8 Gaba","C130071C03Rik"
"Gabra4.42",1.4298335209973e-112,-1.26575382290718,0.132,0.36,5.35644233636009e-108,"NDB-SI-MA-STRv Lhx8 Gaba","Gabra4"
"Gm13629.22",1.57970345641271e-112,0.603843704529281,0.486,0.262,5.9178850884133e-108,"NDB-SI-MA-STRv Lhx8 Gaba","Gm13629"
"Rnf220.40",2.82412855859398e-112,-1.67527741400623,0.144,0.366,1.05797504062048e-107,"NDB-SI-MA-STRv Lhx8 Gaba","Rnf220"
"Crim1.12",6.31866218214865e-112,-1.02964924047109,0.075,0.305,2.36709722667653e-107,"NDB-SI-MA-STRv Lhx8 Gaba","Crim1"
"Galnt14.7",4.41320749416766e-111,0.7409963657197,0.393,0.198,1.65327579146509e-106,"NDB-SI-MA-STRv Lhx8 Gaba","Galnt14"
"Cdh4.16",2.58222780027571e-108,0.817631234286267,0.614,0.401,9.67354178539286e-104,"NDB-SI-MA-STRv Lhx8 Gaba","Cdh4"
"Lin7a.3",1.55733646173887e-107,0.638087730802236,0.602,0.368,5.83409385296617e-103,"NDB-SI-MA-STRv Lhx8 Gaba","Lin7a"
"Sox5.23",1.61671241037595e-107,-1.41071200699971,0.141,0.363,6.05652803175037e-103,"NDB-SI-MA-STRv Lhx8 Gaba","Sox5"
"Trpc5.18",2.83471863432364e-107,0.653214932265184,0.485,0.267,1.06194229479032e-102,"NDB-SI-MA-STRv Lhx8 Gaba","Trpc5"
"Fhit.2",4.46955566561834e-107,0.55909847496889,0.562,0.327,1.67438494345394e-102,"NDB-SI-MA-STRv Lhx8 Gaba","Fhit"
"Gabrb1.12",9.40438214949333e-107,-0.587236246158898,0.819,0.877,3.52306964084319e-102,"NDB-SI-MA-STRv Lhx8 Gaba","Gabrb1"
"Sv2b.25",2.51336063748006e-106,-1.01068897837754,0.051,0.266,9.41555162012779e-102,"NDB-SI-MA-STRv Lhx8 Gaba","Sv2b"
"Gm26871.30",2.84106577522689e-106,-0.951191489328755,0.599,0.713,1.0643200607155e-101,"NDB-SI-MA-STRv Lhx8 Gaba","Gm26871"
"Dgkz.7",3.09215408739479e-105,0.511084143059688,0.506,0.278,1.15838276421984e-100,"NDB-SI-MA-STRv Lhx8 Gaba","Dgkz"
"Scn1a.7",1.56111725958462e-104,0.522929188067188,0.822,0.627,5.84825747785589e-100,"NDB-SI-MA-STRv Lhx8 Gaba","Scn1a"
"Dscaml1.27",2.077550079445e-104,0.535145758891054,0.609,0.368,7.78291810761685e-100,"NDB-SI-MA-STRv Lhx8 Gaba","Dscaml1"
"Pcdh9.18",6.17311050835093e-104,-0.687927807896646,0.93,0.958,2.31257065863842e-99,"NDB-SI-MA-STRv Lhx8 Gaba","Pcdh9"
"Immp2l",5.72272104860378e-103,0.578445766704632,0.667,0.439,2.14384575922795e-98,"NDB-SI-MA-STRv Lhx8 Gaba","Immp2l"
"Dcc.18",2.66104501385944e-102,0.508599074418145,0.927,0.776,9.96880683092024e-98,"NDB-SI-MA-STRv Lhx8 Gaba","Dcc"
"Galnt17.24",7.27669473844194e-102,-0.980955854540033,0.397,0.563,2.72599538291512e-97,"NDB-SI-MA-STRv Lhx8 Gaba","Galnt17"
"Dnm3.6",1.43078690485761e-101,0.505284152774554,0.87,0.736,5.36001390297758e-97,"NDB-SI-MA-STRv Lhx8 Gaba","Dnm3"
"Rtl4.17",2.80078374621061e-101,0.625141309241914,0.652,0.43,1.04922960700542e-96,"NDB-SI-MA-STRv Lhx8 Gaba","Rtl4"
"Snph.1",3.08018639156762e-101,0.545793335297117,0.482,0.268,1.15389942600906e-96,"NDB-SI-MA-STRv Lhx8 Gaba","Snph"
"Gm32442.3",5.04053751968855e-100,0.522581885530699,0.283,0.122,1.88828616562573e-95,"NDB-SI-MA-STRv Lhx8 Gaba","Gm32442"
"A330008L17Rik.23",1.15930965016442e-99,0.971531391444045,0.458,0.269,4.34300581144595e-95,"NDB-SI-MA-STRv Lhx8 Gaba","A330008L17Rik"
"Kif16b",1.84453438710969e-99,0.519552646067847,0.458,0.247,6.90999472099032e-95,"NDB-SI-MA-STRv Lhx8 Gaba","Kif16b"
"Luzp1.2",1.01552248330912e-98,0.502201059516641,0.476,0.259,3.80435032697262e-94,"NDB-SI-MA-STRv Lhx8 Gaba","Luzp1"
"Gm20754.36",1.08116994216399e-98,-1.27750195412246,0.209,0.423,4.05027883733475e-94,"NDB-SI-MA-STRv Lhx8 Gaba","Gm20754"
"Camk2d.11",6.95033694880401e-97,0.586522540034249,0.739,0.521,2.60373522776096e-92,"NDB-SI-MA-STRv Lhx8 Gaba","Camk2d"
"Tox3.19",8.3350743958658e-96,-1.00106078392398,0.058,0.261,3.12248557017925e-91,"NDB-SI-MA-STRv Lhx8 Gaba","Tox3"
"Ppargc1a.2",9.26571222154403e-96,0.501190816186673,0.401,0.206,3.47112111243483e-91,"NDB-SI-MA-STRv Lhx8 Gaba","Ppargc1a"
"Atp1b1.4",1.04017489531387e-95,0.50646548735055,0.715,0.491,3.89670319282483e-91,"NDB-SI-MA-STRv Lhx8 Gaba","Atp1b1"
"Unc13c.28",3.70639361777633e-95,-1.18607484203315,0.131,0.343,1.38848917709137e-90,"NDB-SI-MA-STRv Lhx8 Gaba","Unc13c"
"Nr3c2.6",5.69732380386385e-94,0.507678410536398,0.735,0.523,2.13433144340348e-89,"NDB-SI-MA-STRv Lhx8 Gaba","Nr3c2"
"Atp1a3.1",1.86386212322428e-93,0.510835658763025,0.577,0.357,6.98240028602278e-89,"NDB-SI-MA-STRv Lhx8 Gaba","Atp1a3"
"Arnt2.9",1.87289268584456e-93,0.504594477882492,0.459,0.251,7.01623057971089e-89,"NDB-SI-MA-STRv Lhx8 Gaba","Arnt2"
"Grik2.13",1.83999033812425e-92,0.689886737933806,0.954,0.939,6.89297180468107e-88,"NDB-SI-MA-STRv Lhx8 Gaba","Grik2"
"A330102I10Rik.2",4.29197236242019e-91,0.513369233359909,0.433,0.234,1.60785868640985e-86,"NDB-SI-MA-STRv Lhx8 Gaba","A330102I10Rik"
"Ppp3ca.19",1.31127630164998e-90,-0.756449761737108,0.757,0.793,4.91230328124115e-86,"NDB-SI-MA-STRv Lhx8 Gaba","Ppp3ca"
"Trpm3.25",2.03296720025317e-89,-1.54332107506162,0.347,0.526,7.61590172558841e-85,"NDB-SI-MA-STRv Lhx8 Gaba","Trpm3"
"Ptprt.26",9.83765883083786e-89,-0.992275475993499,0.273,0.486,3.68538375120848e-84,"NDB-SI-MA-STRv Lhx8 Gaba","Ptprt"
"Bckdhb.1",3.08628148100083e-88,0.507677282207596,0.472,0.271,1.15618276841253e-83,"NDB-SI-MA-STRv Lhx8 Gaba","Bckdhb"
"Zfhx4.19",4.01661980475523e-88,-0.975187730436128,0.143,0.346,1.5047061112574e-83,"NDB-SI-MA-STRv Lhx8 Gaba","Zfhx4"
"Epb41.4",6.44470874858686e-88,0.533114565801418,0.535,0.324,2.41431679139561e-83,"NDB-SI-MA-STRv Lhx8 Gaba","Epb41"
"Grik3.10",1.0285740109586e-87,0.682081103999861,0.429,0.244,3.85324395985312e-83,"NDB-SI-MA-STRv Lhx8 Gaba","Grik3"
"Itpr1.24",3.25499046100339e-87,-0.958511366009309,0.194,0.394,1.21938452650109e-82,"NDB-SI-MA-STRv Lhx8 Gaba","Itpr1"
"Slc4a4.37",2.25276723227828e-86,-1.17136811007468,0.065,0.253,8.4393166055609e-82,"NDB-SI-MA-STRv Lhx8 Gaba","Slc4a4"
"Brinp1.13",4.0840657526898e-85,-0.795360372006513,0.488,0.616,1.52997271227265e-80,"NDB-SI-MA-STRv Lhx8 Gaba","Brinp1"
"Nr3c1.13",5.43108932352105e-84,-0.850897740709784,0.116,0.309,2.03459468237745e-79,"NDB-SI-MA-STRv Lhx8 Gaba","Nr3c1"
"Slc1a2.31",6.65590492652614e-84,-0.972644516302034,0.069,0.256,2.49343510357522e-79,"NDB-SI-MA-STRv Lhx8 Gaba","Slc1a2"
"Pcdh11x.26",7.22673167452752e-84,0.742872893207058,0.6,0.413,2.7072782199115e-79,"NDB-SI-MA-STRv Lhx8 Gaba","Pcdh11x"
"Ndst4.8",1.0190282121532e-83,1.27444017397124,0.277,0.138,3.81748348836833e-79,"NDB-SI-MA-STRv Lhx8 Gaba","Ndst4"
"Pde4d.12",1.45101085401006e-83,-0.611827526884366,0.904,0.888,5.43577686129248e-79,"NDB-SI-MA-STRv Lhx8 Gaba","Pde4d"
"Meis2.42",8.12491143193855e-83,-1.66379661587073,0.076,0.258,3.04375432063282e-78,"NDB-SI-MA-STRv Lhx8 Gaba","Meis2"
"Grin2b.18",5.47992952575088e-82,-0.575656893254092,0.837,0.843,2.05289119893679e-77,"NDB-SI-MA-STRv Lhx8 Gaba","Grin2b"
"Ptprz1.13",1.15430341815158e-80,-0.832628881293946,0.21,0.408,4.32425146507943e-76,"NDB-SI-MA-STRv Lhx8 Gaba","Ptprz1"
"Erbb4.32",1.19723798397439e-80,-1.47212514249804,0.392,0.552,4.48509293556486e-76,"NDB-SI-MA-STRv Lhx8 Gaba","Erbb4"
"Vav3.42",2.32996118788599e-80,-1.71424237924119,0.17,0.341,8.72850060205851e-76,"NDB-SI-MA-STRv Lhx8 Gaba","Vav3"
"Tafa1.33",4.0641067450587e-76,-1.61511384175895,0.105,0.281,1.52249566883389e-71,"NDB-SI-MA-STRv Lhx8 Gaba","Tafa1"
"Gabbr2.24",4.12202285969031e-76,-0.850199921506522,0.479,0.582,1.54419220369718e-71,"NDB-SI-MA-STRv Lhx8 Gaba","Gabbr2"
"Kcnd2.19",4.23075889851411e-75,-0.525620155215188,0.893,0.948,1.58492689856136e-70,"NDB-SI-MA-STRv Lhx8 Gaba","Kcnd2"
"Cacna2d3.25",6.78783517294909e-75,-0.808802568202236,0.511,0.639,2.54285881249019e-70,"NDB-SI-MA-STRv Lhx8 Gaba","Cacna2d3"
"Ldb2.23",1.06994173921738e-74,-0.872850415747701,0.179,0.369,4.00821574345616e-70,"NDB-SI-MA-STRv Lhx8 Gaba","Ldb2"
"Cdh18.23",1.73814630167836e-74,0.571780360222159,0.886,0.751,6.51144367534746e-70,"NDB-SI-MA-STRv Lhx8 Gaba","Cdh18"
"Clmn.30",3.63540852067286e-74,-0.871786887140336,0.094,0.266,1.36189674001447e-69,"NDB-SI-MA-STRv Lhx8 Gaba","Clmn"
"Eml1.18",3.12586173616983e-73,-0.788315949486723,0.088,0.261,1.17101032360394e-68,"NDB-SI-MA-STRv Lhx8 Gaba","Eml1"
"Fign.29",6.63601849712721e-73,-1.05593906322538,0.084,0.256,2.4859852493938e-68,"NDB-SI-MA-STRv Lhx8 Gaba","Fign"
"Plxdc2.15",4.35487183898949e-69,-0.830958629308163,0.311,0.472,1.63142208832224e-64,"NDB-SI-MA-STRv Lhx8 Gaba","Plxdc2"
"Cttnbp2.29",4.44012437969526e-67,-0.793965593623298,0.437,0.541,1.66335939512144e-62,"NDB-SI-MA-STRv Lhx8 Gaba","Cttnbp2"
"Cacnb2.9",6.25561645930007e-66,-0.657960219147121,0.756,0.775,2.34347903798299e-61,"NDB-SI-MA-STRv Lhx8 Gaba","Cacnb2"
"Shc3.23",1.31856493168796e-64,-0.816321807005671,0.147,0.308,4.93960794708943e-60,"NDB-SI-MA-STRv Lhx8 Gaba","Shc3"
"Ptprk.30",1.83290775804582e-64,-1.07455787673111,0.145,0.307,6.86643904319125e-60,"NDB-SI-MA-STRv Lhx8 Gaba","Ptprk"
"Chsy3.25",1.45260468322757e-61,-0.984487521302825,0.316,0.455,5.44174766430713e-57,"NDB-SI-MA-STRv Lhx8 Gaba","Chsy3"
"Dlgap2.22",3.27485306491676e-61,-0.938910944296625,0.498,0.571,1.22682545517912e-56,"NDB-SI-MA-STRv Lhx8 Gaba","Dlgap2"
"Unc5c.16",2.65082054402221e-60,-0.55190388194074,0.716,0.776,9.930503922016e-56,"NDB-SI-MA-STRv Lhx8 Gaba","Unc5c"
"Slc24a3.9",5.80844467185027e-60,-0.703758689883998,0.554,0.651,2.17595954296855e-55,"NDB-SI-MA-STRv Lhx8 Gaba","Slc24a3"
"Camk1d.21",1.97040984713901e-59,-0.769121615286747,0.471,0.564,7.38154936935215e-55,"NDB-SI-MA-STRv Lhx8 Gaba","Camk1d"
"Foxp1.26",2.68818704559585e-59,-1.01357120077666,0.413,0.526,1.00704863102112e-54,"NDB-SI-MA-STRv Lhx8 Gaba","Foxp1"
"Sox2ot.33",1.53487330272912e-55,-1.52162467043773,0.163,0.308,5.74994236668383e-51,"NDB-SI-MA-STRv Lhx8 Gaba","Sox2ot"
"Atp2b1.33",5.61602543050483e-53,-0.878580863223079,0.59,0.62,2.10387544677572e-48,"NDB-SI-MA-STRv Lhx8 Gaba","Atp2b1"
"Il1rap.34",5.90775848311766e-53,-0.861306081875684,0.16,0.303,2.21316448294554e-48,"NDB-SI-MA-STRv Lhx8 Gaba","Il1rap"
"Lrrc7.34",9.11361964930827e-53,-0.632625393058186,0.933,0.899,3.41414419302387e-48,"NDB-SI-MA-STRv Lhx8 Gaba","Lrrc7"
"Gria1.23",1.68945842817878e-52,-0.576676579646259,0.682,0.746,6.32904916364334e-48,"NDB-SI-MA-STRv Lhx8 Gaba","Gria1"
"Kcnq5.27",8.54675086654645e-52,-0.895234093171959,0.451,0.574,3.20178380962563e-47,"NDB-SI-MA-STRv Lhx8 Gaba","Kcnq5"
"Gria3.16",1.04893962599165e-51,-0.606383121015403,0.565,0.647,3.92953762688993e-47,"NDB-SI-MA-STRv Lhx8 Gaba","Gria3"
"Grin2a.22",1.5863889405327e-51,-0.61009059397771,0.536,0.658,5.94293024902359e-47,"NDB-SI-MA-STRv Lhx8 Gaba","Grin2a"
"Ptpn5.6",3.7817667633147e-51,-0.645127536775688,0.265,0.407,1.41672546487295e-46,"NDB-SI-MA-STRv Lhx8 Gaba","Ptpn5"
"Tmem108.14",1.99173159753973e-50,-0.764610504921855,0.39,0.488,7.46142491070333e-46,"NDB-SI-MA-STRv Lhx8 Gaba","Tmem108"
"Col25a1.20",4.17221276993845e-49,-0.851455550634867,0.244,0.391,1.56299434787434e-44,"NDB-SI-MA-STRv Lhx8 Gaba","Col25a1"
"Car10.19",9.99675031688293e-49,-0.811489816609641,0.565,0.617,3.74498260371068e-44,"NDB-SI-MA-STRv Lhx8 Gaba","Car10"
"Utrn.12",8.32548371596725e-47,-0.723740405687947,0.135,0.268,3.11889270967565e-42,"NDB-SI-MA-STRv Lhx8 Gaba","Utrn"
"Zfp423.12",4.99640241540496e-46,-0.641121440315143,0.123,0.253,1.871752272859e-41,"NDB-SI-MA-STRv Lhx8 Gaba","Zfp423"
"Psd3.3",8.9327869488744e-46,-0.617059679784981,0.303,0.426,3.34640064678733e-41,"NDB-SI-MA-STRv Lhx8 Gaba","Psd3"
"Ndst3.15",1.05218370525703e-44,-0.705501228411084,0.146,0.276,3.94169059663389e-40,"NDB-SI-MA-STRv Lhx8 Gaba","Ndst3"
"Sema5a.17",1.72018977492014e-44,-0.611778038570456,0.144,0.281,6.44417493480581e-40,"NDB-SI-MA-STRv Lhx8 Gaba","Sema5a"
"Ak5.9",1.90030105924982e-44,-0.752102925552072,0.24,0.367,7.11890782816167e-40,"NDB-SI-MA-STRv Lhx8 Gaba","Ak5"
"Efna5.14",4.21673007525365e-44,-0.601578230104449,0.446,0.563,1.57967142079152e-39,"NDB-SI-MA-STRv Lhx8 Gaba","Efna5"
"Rgs6.29",9.50278467942885e-44,-1.28817362478606,0.22,0.336,3.55993319660763e-39,"NDB-SI-MA-STRv Lhx8 Gaba","Rgs6"
"Stxbp5l.13",3.50568025340414e-43,-0.574838534480799,0.637,0.661,1.31329793653026e-38,"NDB-SI-MA-STRv Lhx8 Gaba","Stxbp5l"
"Gm45341.25",3.90919125435828e-43,0.519319975817345,0.696,0.532,1.4644612277077e-38,"NDB-SI-MA-STRv Lhx8 Gaba","Gm45341"
"Cobl.6",5.37019246762121e-43,-0.623841464855635,0.204,0.333,2.01178150222026e-38,"NDB-SI-MA-STRv Lhx8 Gaba","Cobl"
"Lrrtm3.12",1.97914248497575e-42,-0.51114377129006,0.571,0.661,7.41426357721615e-38,"NDB-SI-MA-STRv Lhx8 Gaba","Lrrtm3"
"Adgrb1.13",7.51873732956697e-42,-0.656790790568359,0.27,0.384,2.81666937840238e-37,"NDB-SI-MA-STRv Lhx8 Gaba","Adgrb1"
"Tox.26",8.77936243033496e-42,-0.829817416810025,0.285,0.402,3.28892475365208e-37,"NDB-SI-MA-STRv Lhx8 Gaba","Tox"
"Grm3.32",1.06012266137149e-41,-0.90880057239981,0.18,0.304,3.97143151402988e-37,"NDB-SI-MA-STRv Lhx8 Gaba","Grm3"
"Rorb.38",3.21875836711676e-41,-0.903085671376104,0.152,0.274,1.20581125948928e-36,"NDB-SI-MA-STRv Lhx8 Gaba","Rorb"
"Kcnj6.8",4.71914630245811e-41,-0.599409489904652,0.241,0.366,1.76788658782686e-36,"NDB-SI-MA-STRv Lhx8 Gaba","Kcnj6"
"Stox2.31",1.83952647762475e-40,-0.695704572330038,0.58,0.614,6.89123409047784e-36,"NDB-SI-MA-STRv Lhx8 Gaba","Stox2"
"Ryr3.29",2.23843254028383e-40,-0.750428347336024,0.596,0.632,8.38561598241128e-36,"NDB-SI-MA-STRv Lhx8 Gaba","Ryr3"
"Syt7.28",5.55724972202873e-40,-0.641277965431605,0.202,0.32,2.0818568908664e-35,"NDB-SI-MA-STRv Lhx8 Gaba","Syt7"
"Kcnh5.12",7.75626895193283e-39,-0.687929793513965,0.149,0.265,2.90565347477308e-34,"NDB-SI-MA-STRv Lhx8 Gaba","Kcnh5"
"Mast4.34",8.38879802476675e-38,-0.687812874817754,0.601,0.62,3.14261151603812e-33,"NDB-SI-MA-STRv Lhx8 Gaba","Mast4"
"Mllt3.3",5.13611151736704e-37,-0.55304858324535,0.495,0.559,1.92409009663604e-32,"NDB-SI-MA-STRv Lhx8 Gaba","Mllt3"
"Cdh11.8",1.20259423069896e-36,-0.568895801546736,0.248,0.366,4.50515850704445e-32,"NDB-SI-MA-STRv Lhx8 Gaba","Cdh11"
"Plcb4.25",6.96380997872971e-36,-0.72022260244396,0.541,0.559,2.60878249423172e-31,"NDB-SI-MA-STRv Lhx8 Gaba","Plcb4"
"Syndig1.13",1.20475479096696e-35,-0.553979346909408,0.174,0.292,4.51325239792041e-31,"NDB-SI-MA-STRv Lhx8 Gaba","Syndig1"
"Ptpn4.44",5.95996040783823e-35,-0.964076567072616,0.455,0.496,2.23272036798436e-30,"NDB-SI-MA-STRv Lhx8 Gaba","Ptpn4"
"Zdhhc14.11",1.22789520031972e-34,-0.589046285164361,0.36,0.451,4.59994099943773e-30,"NDB-SI-MA-STRv Lhx8 Gaba","Zdhhc14"
"Fam135b.12",2.81219034638521e-33,-0.585103879170467,0.371,0.461,1.05350274756283e-28,"NDB-SI-MA-STRv Lhx8 Gaba","Fam135b"
"Ncald.11",1.14184460346042e-32,-0.599990032282723,0.407,0.497,4.27757825348342e-28,"NDB-SI-MA-STRv Lhx8 Gaba","Ncald"
"Fstl5.24",1.28058773707064e-32,0.610514719207178,0.498,0.402,4.79733778061403e-28,"NDB-SI-MA-STRv Lhx8 Gaba","Fstl5"
"Rap1gds1.5",3.85303202474455e-32,-0.537989154996247,0.414,0.485,1.4434228571098e-27,"NDB-SI-MA-STRv Lhx8 Gaba","Rap1gds1"
"Ppp1r9a.9",1.34132963170616e-31,-0.564321473477032,0.536,0.58,5.0248890662976e-27,"NDB-SI-MA-STRv Lhx8 Gaba","Ppp1r9a"
"Kctd16.21",3.34767933864097e-31,-0.633627389519285,0.635,0.652,1.25410763384168e-26,"NDB-SI-MA-STRv Lhx8 Gaba","Kctd16"
"Peak1.28",5.52304990714801e-30,-0.671956532617301,0.186,0.28,2.06904495621579e-25,"NDB-SI-MA-STRv Lhx8 Gaba","Peak1"
"Syt16.5",9.89159136137537e-29,-0.538554236819979,0.289,0.382,3.70558795579844e-24,"NDB-SI-MA-STRv Lhx8 Gaba","Syt16"
"Sgcd.23",1.27115325262804e-28,-0.607470997519177,0.53,0.59,4.76199431499515e-24,"NDB-SI-MA-STRv Lhx8 Gaba","Sgcd"
"Flrt2.9",4.38650840774029e-28,-0.541642175870294,0.241,0.337,1.64327377970767e-23,"NDB-SI-MA-STRv Lhx8 Gaba","Flrt2"
