"","X.Intercept...Intercept.","X.Intercept..p.value","Props.props_untrans","Props.Std..Error","Props.t.value","Props.p.value","Sex.sexM","Sex.Std..Error","Sex.t.value","Sex.p.value","r_squared","adj_r_squared","f_statistic.value","f_pvalue.value","cluster","bh_pvalues_props","bh_pvalues_sex"
"44",12546.3196399236,7.24935902314464e-10,-5303.14743906186,47801.2578905228,-0.110941587587662,0.912961949399097,-1296.36636021538,949.375438337596,-1.36549388984129,0.189895024828817,0.133311164858141,0.03134777248851,1.30744144305115,0.296372031064616,"STR-PAL Chst9 Gaba",0.987463238007773,0.28064103017032
"45",14471.8769535764,2.58785036760845e-08,-930161.81051925,622236.581980149,-1.49486841091726,0.154409715904877,-1566.97046645836,833.093432879048,-1.88090603600504,0.0783121473284431,0.242816336057622,0.148168378064825,2.56546830176834,0.108046296392173,"TH Prkcd Grin2c Glut_1",0.987463238007773,0.28064103017032
"46",12094.0984496244,9.94442996363726e-09,10563.7701869511,29842.5546321,0.353983441336763,0.727703623705738,-1192.30419226369,939.133028514093,-1.26957966130759,0.221339546525141,0.139029754075869,0.0377391369083241,1.37258275212106,0.2801555405135,"TH Prkcd Grin2c Glut_2",0.987463238007773,0.282486669193718
"47",12325.566506793,1.48369449623232e-07,2120.62913069744,21821.0597872259,0.0971826827558056,0.923717888459883,-1303.10120090195,946.943239187113,-1.37611331595817,0.186645138203874,0.133165256669136,0.031184698630211,1.30579062548675,0.296796403139756,"TH Prkcd Grin2c Glut_3",0.987463238007773,0.28064103017032
"48",12335.9402631607,6.02863339951156e-09,14878.1682879719,125925.511458271,0.118150548809978,0.907333183629842,-1408.02515154424,983.537109164669,-1.43159331602658,0.170388936776816,0.133395292880064,0.0314417979247773,1.3083935272505,0.29612758922897,"TH Prkcd Grin2c Glut_4",0.987463238007773,0.28064103017032
"49",14143.3886280368,6.16591928376552e-09,-704155.22459477,484136.488608017,-1.4544560080967,0.165156318572947,-1835.27937945565,879.817771172022,-2.08597670971211,0.0533488656391836,0.237834499056933,0.14256381143905,2.49640791941014,0.113866060148107,"TH Prkcd Grin2c Glut_5",0.987463238007773,0.28064103017032
"50",12695.5978196274,2.38692039803954e-06,-11704.6050856816,83734.6452059962,-0.139782106401562,0.890474882214733,-1422.11757291982,994.309766265377,-1.43025606422563,0.170766734550529,0.133679390353457,0.0317593186303338,1.31161004984976,0.29530343161897,"TH Prkcd Grin2c Glut_6",0.987463238007773,0.28064103017032
"51",13106.7954500008,2.73485493896868e-10,-17661.5125426595,22155.4934207434,-0.797161778673078,0.436350131042016,-1327.30820882996,820.157771854958,-1.61835716782636,0.123987831654481,0.163936088728136,0.0655756285785052,1.6666868829075,0.218290863468169,"TH Prkcd Grin2c Glut_7",0.987463238007773,0.28064103017032
"52",12970.7256504587,3.1411081806088e-10,-109986.216788081,173292.497135653,-0.634685393805507,0.53408288553679,-1493.2338598665,857.014012271021,-1.74236808090167,0.099504105969887,0.152759568090657,0.0530842231601466,1.53257125116702,0.244374969215101,"TH Prkcd Grin2c Glut_8",0.987463238007773,0.28064103017032
"53",11392.9260902792,2.94856715471311e-06,25170.0343844851,37116.7554433282,0.678131320581509,0.506814679831073,-1232.8821643924,840.792551885793,-1.46633335610217,0.160811365130598,0.155527268176776,0.0561775350211021,1.56545229903211,0.237671912477825,"TH Sema5b-Ntrk Glut",0.987463238007773,0.28064103017032
"54",11664.1293466353,8.06133246362415e-09,254166.478730607,307155.712777783,0.827484133151995,0.419427465694504,-1523.78499621916,846.214491442772,-1.80070775391845,0.089516451021404,0.1662650522517,0.0681785878107239,1.69508660750791,0.213175874410465,"TH-PVT-RE Ntrk1-Nox4 Glut",0.987463238007773,0.28064103017032
"55",12907.0659603178,5.07900378121789e-09,-17610.1250973183,40509.007516657,-0.434721218239602,0.66923279449974,-1197.74007297443,898.171074675791,-1.33353222648233,0.19995091379899,0.142219302251956,0.0413039260463037,1.40929269254402,0.271455277167936,"Trh Glut",0.987463238007773,0.28064103017032
"56",13064.459505821,1.04439339510959e-11,-128771.398945871,109460.131407919,-1.17642284263287,0.257758744111332,-1243.02121050022,923.32390878862,-1.34624609919506,0.198216433396399,0.244070311450758,0.143279686310859,2.4215576707852,0.122633893504957,"TRS-BAC Sln Glut",0.987463238007773,0.28064103017032
"57",12406.1434717355,8.35651972932757e-09,4164.6996380587,90718.0477211348,0.0459081708951772,0.963918420419163,-1326.74802344277,939.775456622583,-1.41177130568073,0.176059358856839,0.132791191768194,0.030766626093864,1.30156096123039,0.297886816310155,"TU-ARH Otp Six6 Gaba",0.987463238007773,0.28064103017032
"58",12864.5097750218,7.30971184025006e-09,-145354.434024585,355292.181737392,-0.409112391141839,0.687881295555413,-1398.38614261753,939.225909654756,-1.48887091831991,0.155966893615492,0.122688343772781,0.0130243867443789,1.11876633943644,0.350938646299034,"VMH Nr5a1 Glut_1",0.987463238007773,0.28064103017032
"59",12658.3893668558,7.44869822891416e-08,-6926.59640706025,43361.148163499,-0.159741997166279,0.874966933049667,-1398.9095661764,896.430629042821,-1.56053298588214,0.137055816151632,0.133983596694172,0.0320993139523094,1.31505658270803,0.294423183281663,"VMH Nr5a1 Glut_2",0.987463238007773,0.28064103017032
"60",11707.4822894861,6.66870166873642e-08,14725.8036983312,22826.4424476941,0.645120400696463,0.527460449598058,-942.94114545623,1035.35337058117,-0.910743300064727,0.375164004834172,0.153409234739467,0.053810321179404,1.54027016215347,0.242786747952387,"ZI Mixed Gaba",0.987463238007773,0.400174938489784
"61",12002.7753053223,3.31815651110135e-07,21197.8269463214,64362.4800914936,0.329350685619757,0.745913697604962,-1201.40489484612,941.805252550962,-1.27564046982326,0.219238630904664,0.138182676795563,0.0367924034773943,1.36287902451883,0.282507099167051,"ZI Pax6 Gaba",0.987463238007773,0.282486669193718
"62",12232.3831785787,2.89783103305075e-06,14806.0805385853,113094.653986256,0.13091759881404,0.897377286750316,-1332.53109686043,841.405958509488,-1.58369581696444,0.131687978952712,0.133557228816443,0.0316227851477889,1.31022669089735,0.295657569939648,"ZI-PVH-SBPV Pax6-Prox1 Gaba",0.987463238007773,0.28064103017032
"63",11001.1206756022,7.03729507494743e-08,229897.353353304,129679.638430651,1.77280995023939,0.10162105291647,-877.532980008243,1012.71282829982,-0.866517096936036,0.403200214636502,0.233749617328249,0.10604122021629,1.8303386669502,0.202406393437023,"HY NSCs_1",0.987463238007773,0.416206673173163
"64",12273.2366201982,2.47223515857464e-09,29229.8598446129,66535.8240096737,0.439310105190297,0.668243412008171,-1194.01212512326,988.09970929636,-1.20839234531658,0.250170439490921,0.141619314851001,-0.00144413267383259,0.989905648865467,0.400018079773816,"LH-MH Glut",0.987463238007773,0.297377021293395
